
ALA,Estacion,Fecha,Caudal(m3/s)
ZAÑA,BATAN,28/02/1993,11.65000
ZAÑA,BATAN,01/03/1993,23.11200
ZAÑA,BATAN,02/03/1993,25.31200
ZAÑA,BATAN,03/03/1993,14.32500
ZAÑA,BATAN,04/03/1993,12.61200
ZAÑA,BATAN,05/03/1993,30.53700
ZAÑA,BATAN,06/03/1993,20.45000
ZAÑA,BATAN,07/03/1993,20.40000
ZAÑA,BATAN,08/03/1993,14.85000
ZAÑA,BATAN,09/03/1993,14.36200
ZAÑA,BATAN,10/03/1993,18.31200
ZAÑA,BATAN,11/03/1993,15.30000
ZAÑA,BATAN,12/03/1993,12.72500
ZAÑA,BATAN,13/03/1993,11.76200
ZAÑA,BATAN,14/03/1993,11.38700
ZAÑA,BATAN,15/03/1993,11.10000
ZAÑA,BATAN,16/03/1993,10.18700
ZAÑA,BATAN,17/03/1993,11.36200
ZAÑA,BATAN,18/03/1993,22.02500
ZAÑA,BATAN,19/03/1993,28.50000
ZAÑA,BATAN,20/03/1993,26.40000
ZAÑA,BATAN,21/03/1993,19.52700
ZAÑA,BATAN,22/03/1993,20.92500
ZAÑA,BATAN,23/03/1993,31.50000
ZAÑA,BATAN,24/03/1993,45.17500
ZAÑA,BATAN,25/03/1993,38.37500
ZAÑA,BATAN,26/03/1993,34.50000
ZAÑA,BATAN,27/03/1993,27.85000
ZAÑA,BATAN,28/03/1993,19.75000
ZAÑA,BATAN,29/03/1993,18.65000
ZAÑA,BATAN,30/03/1993,20.02500
ZAÑA,BATAN,31/03/1993,14.27500
ZAÑA,BATAN,01/04/1993,14.71200
ZAÑA,BATAN,02/04/1993,16.02500
ZAÑA,BATAN,03/04/1993,15.16200
ZAÑA,BATAN,04/04/1993,16.26200
ZAÑA,BATAN,05/04/1993,17.23700
ZAÑA,BATAN,06/04/1993,15.65000
ZAÑA,BATAN,07/04/1993,13.17500
ZAÑA,BATAN,08/04/1993,12.18700
ZAÑA,BATAN,09/04/1993,11.16200
ZAÑA,BATAN,10/04/1993,10.03700
ZAÑA,BATAN,11/04/1993,16.47500
ZAÑA,BATAN,12/04/1993,19.33700
ZAÑA,BATAN,13/04/1993,18.43700
ZAÑA,BATAN,14/04/1993,13.75000
ZAÑA,BATAN,15/04/1993,11.56200
ZAÑA,BATAN,16/04/1993,18.35000
ZAÑA,BATAN,17/04/1993,19.27500
ZAÑA,BATAN,18/04/1993,22.43700
ZAÑA,BATAN,19/04/1993,29.15000
ZAÑA,BATAN,20/04/1993,35.36200
ZAÑA,BATAN,21/04/1993,34.38700
ZAÑA,BATAN,22/04/1993,19.33700
ZAÑA,BATAN,23/04/1993,17.53700
ZAÑA,BATAN,24/04/1993,16.26200
ZAÑA,BATAN,25/04/1993,16.61200
ZAÑA,BATAN,26/04/1993,18.03700
ZAÑA,BATAN,27/04/1993,15.68700
ZAÑA,BATAN,28/04/1993,18.01200
ZAÑA,BATAN,29/04/1993,19.10000
ZAÑA,BATAN,30/04/1993,19.67500
ZAÑA,BATAN,01/05/1993,16.67500
ZAÑA,BATAN,02/05/1993,15.47500
ZAÑA,BATAN,03/05/1993,15.32500
ZAÑA,BATAN,04/05/1993,16.25000
ZAÑA,BATAN,05/05/1993,15.87500
ZAÑA,BATAN,06/05/1993,15.73700
ZAÑA,BATAN,07/05/1993,15.16200
ZAÑA,BATAN,08/05/1993,15.92500
ZAÑA,BATAN,09/05/1993,15.26200
ZAÑA,BATAN,10/05/1993,14.91200
ZAÑA,BATAN,11/05/1993,13.30000
ZAÑA,BATAN,12/05/1993,11.87500
ZAÑA,BATAN,13/05/1993,11.13700
ZAÑA,BATAN,14/05/1993,10.73700
ZAÑA,BATAN,15/05/1993,9.96200
ZAÑA,BATAN,16/05/1993,9.83700
ZAÑA,BATAN,17/05/1993,10.23700
ZAÑA,BATAN,18/05/1993,10.72500
ZAÑA,BATAN,19/05/1993,11.06200
ZAÑA,BATAN,20/05/1993,11.21900
ZAÑA,BATAN,21/05/1993,10.83700
ZAÑA,BATAN,22/05/1993,10.31200
ZAÑA,BATAN,23/05/1993,9.86900
ZAÑA,BATAN,24/05/1993,9.69200
ZAÑA,BATAN,25/05/1993,9.51200
ZAÑA,BATAN,26/05/1993,9.27500
ZAÑA,BATAN,27/05/1993,9.10000
ZAÑA,BATAN,28/05/1993,8.91200
ZAÑA,BATAN,29/05/1993,9.24500
ZAÑA,BATAN,30/05/1993,10.77600
ZAÑA,BATAN,31/05/1993,10.83700
ZAÑA,BATAN,01/06/1993,10.28700
ZAÑA,BATAN,02/06/1993,9.86500
ZAÑA,BATAN,03/06/1993,9.57200
ZAÑA,BATAN,04/06/1993,9.20500
ZAÑA,BATAN,05/06/1993,9.37500
ZAÑA,BATAN,06/06/1993,8.85200
ZAÑA,BATAN,07/06/1993,8.34500
ZAÑA,BATAN,08/06/1993,7.87700
ZAÑA,BATAN,09/06/1993,7.51500
ZAÑA,BATAN,10/06/1993,7.32700
ZAÑA,BATAN,11/06/1993,7.05200
ZAÑA,BATAN,12/06/1993,7.53700
ZAÑA,BATAN,13/06/1993,7.33700
ZAÑA,BATAN,14/06/1993,7.15200
ZAÑA,BATAN,15/06/1993,6.37000
ZAÑA,BATAN,16/06/1993,6.05600
ZAÑA,BATAN,17/06/1993,5.84300
ZAÑA,BATAN,18/06/1993,5.66500
ZAÑA,BATAN,19/06/1993,5.32500
ZAÑA,BATAN,20/06/1993,5.14900
ZAÑA,BATAN,21/06/1993,5.16500
ZAÑA,BATAN,22/06/1993,4.94900
ZAÑA,BATAN,23/06/1993,4.89800
ZAÑA,BATAN,24/06/1993,4.85600
ZAÑA,BATAN,25/06/1993,5.21200
ZAÑA,BATAN,26/06/1993,5.33100
ZAÑA,BATAN,27/06/1993,4.96700
ZAÑA,BATAN,28/06/1993,4.89000
ZAÑA,BATAN,29/06/1993,4.94500
ZAÑA,BATAN,30/06/1993,4.79300
ZAÑA,BATAN,01/07/1993,4.70200
ZAÑA,BATAN,02/07/1993,4.62700
ZAÑA,BATAN,03/07/1993,4.78700
ZAÑA,BATAN,04/07/1993,4.45000
ZAÑA,BATAN,05/07/1993,4.48900
ZAÑA,BATAN,06/07/1993,4.33700
ZAÑA,BATAN,07/07/1993,4.25200
ZAÑA,BATAN,08/07/1993,4.04500
ZAÑA,BATAN,09/07/1993,3.81500
ZAÑA,BATAN,10/07/1993,3.80200
ZAÑA,BATAN,11/07/1993,3.71700
ZAÑA,BATAN,12/07/1993,3.66100
ZAÑA,BATAN,13/07/1993,3.65600
ZAÑA,BATAN,14/07/1993,3.65500
ZAÑA,BATAN,15/07/1993,4.39200
ZAÑA,BATAN,16/07/1993,3.87600
ZAÑA,BATAN,17/07/1993,3.36500
ZAÑA,BATAN,18/07/1993,3.00000
ZAÑA,BATAN,19/07/1993,2.78000
ZAÑA,BATAN,20/07/1993,2.73200
ZAÑA,BATAN,21/07/1993,2.44500
ZAÑA,BATAN,22/07/1993,2.54300
ZAÑA,BATAN,23/07/1993,2.59500
ZAÑA,BATAN,24/07/1993,2.86500
ZAÑA,BATAN,25/07/1993,2.90200
ZAÑA,BATAN,26/07/1993,2.86100
ZAÑA,BATAN,27/07/1993,2.63200
ZAÑA,BATAN,28/07/1993,2.31500
ZAÑA,BATAN,29/07/1993,1.99100
ZAÑA,BATAN,30/07/1993,1.83700
ZAÑA,BATAN,31/07/1993,1.90200
ZAÑA,BATAN,01/08/1993,1.81900
ZAÑA,BATAN,02/08/1993,1.84200
ZAÑA,BATAN,03/08/1993,2.22100
ZAÑA,BATAN,04/08/1993,2.10000
ZAÑA,BATAN,05/08/1993,1.90700
ZAÑA,BATAN,06/08/1993,1.81000
ZAÑA,BATAN,07/08/1993,1.71700
ZAÑA,BATAN,08/08/1993,1.75300
ZAÑA,BATAN,09/08/1993,1.78700
ZAÑA,BATAN,10/08/1993,1.70600
ZAÑA,BATAN,11/08/1993,1.66200
ZAÑA,BATAN,12/08/1993,1.60200
ZAÑA,BATAN,13/08/1993,1.71700
ZAÑA,BATAN,14/08/1993,1.75500
ZAÑA,BATAN,15/08/1993,1.70600
ZAÑA,BATAN,16/08/1993,1.75900
ZAÑA,BATAN,17/08/1993,1.84900
ZAÑA,BATAN,18/08/1993,1.83400
ZAÑA,BATAN,19/08/1993,1.84800
ZAÑA,BATAN,20/08/1993,1.73100
ZAÑA,BATAN,21/08/1993,1.70000
ZAÑA,BATAN,22/08/1993,1.81500
ZAÑA,BATAN,23/08/1993,1.90400
ZAÑA,BATAN,24/08/1993,1.96300
ZAÑA,BATAN,25/08/1993,2.32100
ZAÑA,BATAN,26/08/1993,1.97600
ZAÑA,BATAN,27/08/1993,2.91800
ZAÑA,BATAN,28/08/1993,2.92500
ZAÑA,BATAN,29/08/1993,2.65300
ZAÑA,BATAN,30/08/1993,2.40900
ZAÑA,BATAN,31/08/1993,2.31000
ZAÑA,BATAN,01/09/1993,2.22100
ZAÑA,BATAN,02/09/1993,2.51800
ZAÑA,BATAN,03/09/1993,2.24700
ZAÑA,BATAN,04/09/1993,2.10000
ZAÑA,BATAN,05/09/1993,1.92100
ZAÑA,BATAN,06/09/1993,2.15400
ZAÑA,BATAN,07/09/1993,2.16200
ZAÑA,BATAN,08/09/1993,2.07200
ZAÑA,BATAN,09/09/1993,1.96300
ZAÑA,BATAN,10/09/1993,1.87500
ZAÑA,BATAN,11/09/1993,2.18700
ZAÑA,BATAN,12/09/1993,2.33000
ZAÑA,BATAN,13/09/1993,2.31500
ZAÑA,BATAN,14/09/1993,2.70000
ZAÑA,BATAN,15/09/1993,3.87500
ZAÑA,BATAN,16/09/1993,3.31200
ZAÑA,BATAN,17/09/1993,3.09300
ZAÑA,BATAN,18/09/1993,3.02500
ZAÑA,BATAN,19/09/1993,3.31200
ZAÑA,BATAN,20/09/1993,2.96200
ZAÑA,BATAN,21/09/1993,3.18100
ZAÑA,BATAN,22/09/1993,3.63100
ZAÑA,BATAN,23/09/1993,4.41200
ZAÑA,BATAN,24/09/1993,3.50000
ZAÑA,BATAN,25/09/1993,3.62500
ZAÑA,BATAN,26/09/1993,3.26200
ZAÑA,BATAN,27/09/1993,2.78700
ZAÑA,BATAN,28/09/1993,3.35000
ZAÑA,BATAN,29/09/1993,3.37500
ZAÑA,BATAN,30/09/1993,2.89700
ZAÑA,BATAN,01/10/1993,2.95500
ZAÑA,BATAN,02/10/1993,2.74000
ZAÑA,BATAN,03/10/1993,2.58500
ZAÑA,BATAN,04/10/1993,2.51200
ZAÑA,BATAN,05/10/1993,2.50500
ZAÑA,BATAN,06/10/1993,2.37000
ZAÑA,BATAN,07/10/1993,2.26700
ZAÑA,BATAN,08/10/1993,2.18700
ZAÑA,BATAN,09/10/1993,2.29000
ZAÑA,BATAN,10/10/1993,2.16300
ZAÑA,BATAN,11/10/1993,2.12500
ZAÑA,BATAN,12/10/1993,2.10000
ZAÑA,BATAN,13/10/1993,3.25000
ZAÑA,BATAN,14/10/1993,3.55300
ZAÑA,BATAN,15/10/1993,4.55200
ZAÑA,BATAN,16/10/1993,3.72500
ZAÑA,BATAN,17/10/1993,2.92700
ZAÑA,BATAN,18/10/1993,3.22800
ZAÑA,BATAN,19/10/1993,3.57500
ZAÑA,BATAN,20/10/1993,7.56200
ZAÑA,BATAN,21/10/1993,6.47500
ZAÑA,BATAN,22/10/1993,6.21600
ZAÑA,BATAN,23/10/1993,5.31700
ZAÑA,BATAN,24/10/1993,5.39000
ZAÑA,BATAN,25/10/1993,5.28000
ZAÑA,BATAN,26/10/1993,6.00000
ZAÑA,BATAN,27/10/1993,10.21500
ZAÑA,BATAN,28/10/1993,11.99300
ZAÑA,BATAN,29/10/1993,11.02600
ZAÑA,BATAN,30/10/1993,10.71200
ZAÑA,BATAN,31/10/1993,9.56200
ZAÑA,BATAN,01/11/1993,7.36600
ZAÑA,BATAN,02/11/1993,7.05300
ZAÑA,BATAN,03/11/1993,7.26200
ZAÑA,BATAN,04/11/1993,15.05000
ZAÑA,BATAN,05/11/1993,13.85000
ZAÑA,BATAN,06/11/1993,11.15000
ZAÑA,BATAN,07/11/1993,9.67500
ZAÑA,BATAN,08/11/1993,7.51600
ZAÑA,BATAN,09/11/1993,7.55000
ZAÑA,BATAN,10/11/1993,7.77500
ZAÑA,BATAN,11/11/1993,7.40000
ZAÑA,BATAN,12/11/1993,6.98700
ZAÑA,BATAN,13/11/1993,6.81200
ZAÑA,BATAN,14/11/1993,7.07700
ZAÑA,BATAN,15/11/1993,6.93700
ZAÑA,BATAN,16/11/1993,6.41200
ZAÑA,BATAN,17/11/1993,6.00000
ZAÑA,BATAN,18/11/1993,5.42500
ZAÑA,BATAN,19/11/1993,5.17500
ZAÑA,BATAN,20/11/1993,5.05000
ZAÑA,BATAN,21/11/1993,4.96700
ZAÑA,BATAN,22/11/1993,4.95000
ZAÑA,BATAN,23/11/1993,4.96200
ZAÑA,BATAN,24/11/1993,4.42500
ZAÑA,BATAN,25/11/1993,4.01200
ZAÑA,BATAN,26/11/1993,3.83500
ZAÑA,BATAN,27/11/1993,3.74300
ZAÑA,BATAN,28/11/1993,3.71200
ZAÑA,BATAN,29/11/1993,3.54000
ZAÑA,BATAN,30/11/1993,3.30000
ZAÑA,BATAN,01/12/1993,3.97500
ZAÑA,BATAN,02/12/1993,2.90000
ZAÑA,BATAN,03/12/1993,3.09000
ZAÑA,BATAN,04/12/1993,3.76500
ZAÑA,BATAN,05/12/1993,3.82500
ZAÑA,BATAN,06/12/1993,4.72500
ZAÑA,BATAN,07/12/1993,5.27500
ZAÑA,BATAN,08/12/1993,4.43700
ZAÑA,BATAN,09/12/1993,4.40500
ZAÑA,BATAN,10/12/1993,4.56500
ZAÑA,BATAN,11/12/1993,4.67700
ZAÑA,BATAN,12/12/1993,4.47700
ZAÑA,BATAN,13/12/1993,4.31700
ZAÑA,BATAN,14/12/1993,4.63200
ZAÑA,BATAN,15/12/1993,4.45000
ZAÑA,BATAN,16/12/1993,4.72700
ZAÑA,BATAN,17/12/1993,5.05000
ZAÑA,BATAN,18/12/1993,4.71500
ZAÑA,BATAN,19/12/1993,4.58700
ZAÑA,BATAN,20/12/1993,4.50500
ZAÑA,BATAN,21/12/1993,4.47000
ZAÑA,BATAN,22/12/1993,4.43000
ZAÑA,BATAN,23/12/1993,4.71500
ZAÑA,BATAN,24/12/1993,4.79000
ZAÑA,BATAN,25/12/1993,4.76700
ZAÑA,BATAN,26/12/1993,4.63700
ZAÑA,BATAN,27/12/1993,4.92000
ZAÑA,BATAN,28/12/1993,5.81200
ZAÑA,BATAN,29/12/1993,5.25200
ZAÑA,BATAN,30/12/1993,5.40000
ZAÑA,BATAN,31/12/1993,6.27500
ZAÑA,BATAN,01/01/1994,6.98700
ZAÑA,BATAN,02/01/1994,11.60000
ZAÑA,BATAN,03/01/1994,10.98700
ZAÑA,BATAN,04/01/1994,8.90000
ZAÑA,BATAN,05/01/1994,7.85000
ZAÑA,BATAN,06/01/1994,8.18700
ZAÑA,BATAN,07/01/1994,10.75000
ZAÑA,BATAN,08/01/1994,9.04500
ZAÑA,BATAN,09/01/1994,8.89500
ZAÑA,BATAN,10/01/1994,7.22500
ZAÑA,BATAN,11/01/1994,7.79300
ZAÑA,BATAN,12/01/1994,8.51900
ZAÑA,BATAN,13/01/1994,8.61300
ZAÑA,BATAN,14/01/1994,8.01200
ZAÑA,BATAN,15/01/1994,8.02500
ZAÑA,BATAN,16/01/1994,8.80000
ZAÑA,BATAN,17/01/1994,7.84300
ZAÑA,BATAN,18/01/1994,7.53200
ZAÑA,BATAN,19/01/1994,7.33200
ZAÑA,BATAN,20/01/1994,7.86200
ZAÑA,BATAN,21/01/1994,9.46700
ZAÑA,BATAN,22/01/1994,10.07500
ZAÑA,BATAN,23/01/1994,10.51800
ZAÑA,BATAN,24/01/1994,10.45000
ZAÑA,BATAN,25/01/1994,9.08700
ZAÑA,BATAN,26/01/1994,8.40000
ZAÑA,BATAN,27/01/1994,8.22500
ZAÑA,BATAN,28/01/1994,10.81200
ZAÑA,BATAN,29/01/1994,12.52500
ZAÑA,BATAN,30/01/1994,12.16200
ZAÑA,BATAN,31/01/1994,11.27500
ZAÑA,BATAN,15/02/1994,7.41200
ZAÑA,BATAN,26/02/1994,18.30900
ZAÑA,BATAN,10/03/1994,12.78100
ZAÑA,BATAN,30/03/1994,47.36700
ZAÑA,BATAN,08/04/1994,32.74900
ZAÑA,BATAN,25/04/1994,10.46100
ZAÑA,BATAN,03/05/1994,26.38100
ZAÑA,BATAN,21/05/1994,7.91400
ZAÑA,BATAN,01/06/1994,9.57700
ZAÑA,BATAN,30/06/1994,5.53400
ZAÑA,BATAN,03/07/1994,5.53400
ZAÑA,BATAN,23/07/1994,3.17500
ZAÑA,BATAN,02/08/1994,3.03000
ZAÑA,BATAN,31/08/1994,1.79000
ZAÑA,BATAN,20/09/1994,1.17000
ZAÑA,BATAN,30/09/1994,3.64900
ZAÑA,BATAN,01/10/1994,3.23600
ZAÑA,BATAN,29/10/1994,1.58300
ZAÑA,BATAN,02/11/1994,1.42500
ZAÑA,BATAN,10/11/1994,1.75200
ZAÑA,BATAN,01/12/1994,1.77300
ZAÑA,BATAN,20/12/1994,11.09600
ZAÑA,BATAN,19/01/1995,3.22700
ZAÑA,BATAN,28/01/1995,8.80400
ZAÑA,BATAN,01/02/1995,22.88500
ZAÑA,BATAN,28/02/1995,5.43700
ZAÑA,BATAN,04/03/1995,5.12600
ZAÑA,BATAN,16/03/1995,10.05600
ZAÑA,BATAN,13/04/1995,15.32300
ZAÑA,BATAN,30/04/1995,5.12800
ZAÑA,BATAN,02/05/1995,7.48700
ZAÑA,BATAN,31/05/1995,4.46500
ZAÑA,BATAN,02/06/1995,4.38200
ZAÑA,BATAN,30/06/1995,2.69600
ZAÑA,BATAN,16/07/1995,2.12000
ZAÑA,BATAN,21/07/1995,3.84400
ZAÑA,BATAN,01/08/1995,2.12000
ZAÑA,BATAN,31/08/1995,1.25800
ZAÑA,BATAN,04/09/1995,2.12000
ZAÑA,BATAN,12/09/1995,0.74000
ZAÑA,BATAN,17/10/1995,1.31300
ZAÑA,BATAN,25/10/1995,5.34600
ZAÑA,BATAN,07/11/1995,6.93700
ZAÑA,BATAN,30/11/1995,2.14600
ZAÑA,BATAN,14/12/1995,2.14600
ZAÑA,BATAN,25/12/1995,11.32800
ZAÑA,BATAN,04/01/1996,4.03200
ZAÑA,BATAN,06/01/1996,14.33500
ZAÑA,BATAN,01/02/1996,4.03000
ZAÑA,BATAN,20/02/1996,23.23400
ZAÑA,BATAN,08/03/1996,8.47700
ZAÑA,BATAN,18/03/1996,24.11700
ZAÑA,BATAN,23/04/1996,6.75700
ZAÑA,BATAN,01/05/1996,11.06500
ZAÑA,BATAN,19/05/1996,5.49500
ZAÑA,BATAN,04/06/1996,6.97100
ZAÑA,BATAN,30/06/1996,1.38000
ZAÑA,BATAN,05/07/1996,3.77000
ZAÑA,BATAN,30/07/1996,1.44300
ZAÑA,BATAN,01/08/1998,4.77300
ZAÑA,BATAN,02/08/1998,4.59500
ZAÑA,BATAN,03/08/1998,4.59500
ZAÑA,BATAN,04/08/1998,4.61300
ZAÑA,BATAN,05/08/1998,3.89300
ZAÑA,BATAN,06/08/1998,3.89300
ZAÑA,BATAN,07/08/1998,4.38400
ZAÑA,BATAN,08/08/1998,4.77300
ZAÑA,BATAN,09/08/1998,4.61300
ZAÑA,BATAN,10/08/1998,4.61300
ZAÑA,BATAN,11/08/1998,4.11900
ZAÑA,BATAN,12/08/1998,3.89300
ZAÑA,BATAN,13/08/1998,3.83800
ZAÑA,BATAN,14/08/1998,3.66200
ZAÑA,BATAN,15/08/1998,3.66200
ZAÑA,BATAN,16/08/1998,3.83800
ZAÑA,BATAN,17/08/1998,3.83800
ZAÑA,BATAN,18/08/1998,3.54900
ZAÑA,BATAN,19/08/1998,3.45600
ZAÑA,BATAN,20/08/1998,3.16500
ZAÑA,BATAN,21/08/1998,3.16500
ZAÑA,BATAN,22/08/1998,3.19300
ZAÑA,BATAN,23/08/1998,3.19300
ZAÑA,BATAN,24/08/1998,3.28800
ZAÑA,BATAN,25/08/1998,3.19300
ZAÑA,BATAN,26/08/1998,4.41900
ZAÑA,BATAN,27/08/1998,4.93900
ZAÑA,BATAN,28/08/1998,3.61900
ZAÑA,BATAN,29/08/1998,3.37400
ZAÑA,BATAN,30/08/1998,3.90200
ZAÑA,BATAN,31/08/1998,3.90200
ZAÑA,BATAN,01/09/1998,3.33700
ZAÑA,BATAN,02/09/1998,3.18400
ZAÑA,BATAN,03/09/1998,3.48800
ZAÑA,BATAN,04/09/1998,3.61900
ZAÑA,BATAN,05/09/1998,4.56900
ZAÑA,BATAN,06/09/1998,4.47100
ZAÑA,BATAN,07/09/1998,3.93200
ZAÑA,BATAN,08/09/1998,3.18400
ZAÑA,BATAN,09/09/1998,3.18400
ZAÑA,BATAN,10/09/1998,2.96000
ZAÑA,BATAN,11/09/1998,4.10500
ZAÑA,BATAN,12/09/1998,4.39500
ZAÑA,BATAN,13/09/1998,4.39500
ZAÑA,BATAN,14/09/1998,6.67400
ZAÑA,BATAN,15/09/1998,5.33600
ZAÑA,BATAN,16/09/1998,4.56900
ZAÑA,BATAN,17/09/1998,4.10500
ZAÑA,BATAN,18/09/1998,3.61900
ZAÑA,BATAN,19/09/1998,4.39500
ZAÑA,BATAN,20/09/1998,4.96900
ZAÑA,BATAN,21/09/1998,4.39500
ZAÑA,BATAN,22/09/1998,7.87300
ZAÑA,BATAN,23/09/1998,7.07300
ZAÑA,BATAN,24/09/1998,6.67400
ZAÑA,BATAN,25/09/1998,5.33600
ZAÑA,BATAN,26/09/1998,5.01900
ZAÑA,BATAN,27/09/1998,4.39500
ZAÑA,BATAN,28/09/1998,4.39500
ZAÑA,BATAN,29/09/1998,4.39500
ZAÑA,BATAN,30/09/1998,4.12000
ZAÑA,BATAN,01/10/1998,3.87700
ZAÑA,BATAN,02/10/1998,3.59300
ZAÑA,BATAN,03/10/1998,3.45300
ZAÑA,BATAN,04/10/1998,3.45300
ZAÑA,BATAN,05/10/1998,3.45300
ZAÑA,BATAN,06/10/1998,2.92900
ZAÑA,BATAN,07/10/1998,4.03900
ZAÑA,BATAN,08/10/1998,3.81300
ZAÑA,BATAN,09/10/1998,3.81300
ZAÑA,BATAN,10/10/1998,3.85500
ZAÑA,BATAN,11/10/1998,3.85500
ZAÑA,BATAN,12/10/1998,3.86700
ZAÑA,BATAN,13/10/1998,3.89900
ZAÑA,BATAN,14/10/1998,3.31600
ZAÑA,BATAN,15/10/1998,3.31600
ZAÑA,BATAN,16/10/1998,2.89700
ZAÑA,BATAN,17/10/1998,3.31600
ZAÑA,BATAN,18/10/1998,3.57800
ZAÑA,BATAN,19/10/1998,3.89900
ZAÑA,BATAN,20/10/1998,3.56100
ZAÑA,BATAN,21/10/1998,3.42200
ZAÑA,BATAN,22/10/1998,3.41400
ZAÑA,BATAN,23/10/1998,3.90000
ZAÑA,BATAN,24/10/1998,4.14800
ZAÑA,BATAN,25/10/1998,9.13400
ZAÑA,BATAN,27/10/1998,9.13400
ZAÑA,BATAN,28/10/1998,7.14600
ZAÑA,BATAN,29/10/1998,5.65500
ZAÑA,BATAN,30/10/1998,5.65500
ZAÑA,BATAN,31/10/1998,8.11300
ZAÑA,BATAN,01/11/1998,7.75400
ZAÑA,BATAN,02/11/1998,6.68000
ZAÑA,BATAN,03/11/1998,5.60600
ZAÑA,BATAN,04/11/1998,5.24800
ZAÑA,BATAN,05/11/1998,4.40800
ZAÑA,BATAN,06/11/1998,4.40800
ZAÑA,BATAN,07/11/1998,4.61500
ZAÑA,BATAN,08/11/1998,4.93200
ZAÑA,BATAN,09/11/1998,3.68600
ZAÑA,BATAN,10/11/1998,3.67600
ZAÑA,BATAN,11/11/1998,3.77700
ZAÑA,BATAN,12/11/1998,3.71700
ZAÑA,BATAN,13/11/1998,3.47300
ZAÑA,BATAN,14/11/1998,3.70200
ZAÑA,BATAN,15/11/1998,3.96000
ZAÑA,BATAN,16/11/1998,5.56100
ZAÑA,BATAN,17/11/1998,5.98300
ZAÑA,BATAN,18/11/1998,6.90500
ZAÑA,BATAN,19/11/1998,7.74000
ZAÑA,BATAN,20/11/1998,7.74000
ZAÑA,BATAN,21/11/1998,6.18100
ZAÑA,BATAN,22/11/1998,5.08200
ZAÑA,BATAN,23/11/1998,4.62500
ZAÑA,BATAN,24/11/1998,4.14100
ZAÑA,BATAN,25/11/1998,4.01300
ZAÑA,BATAN,26/11/1998,4.01300
ZAÑA,BATAN,27/11/1998,3.65700
ZAÑA,BATAN,28/11/1998,3.39700
ZAÑA,BATAN,29/11/1998,2.99900
ZAÑA,BATAN,30/11/1998,2.99900
ZAÑA,BATAN,01/12/1998,2.81400
ZAÑA,BATAN,02/12/1998,2.80000
ZAÑA,BATAN,03/12/1998,2.78500
ZAÑA,BATAN,04/12/1998,3.09000
ZAÑA,BATAN,05/12/1998,2.94900
ZAÑA,BATAN,06/12/1998,2.88900
ZAÑA,BATAN,07/12/1998,2.88900
ZAÑA,BATAN,08/12/1998,2.88300
ZAÑA,BATAN,09/12/1998,2.52400
ZAÑA,BATAN,10/12/1998,2.86200
ZAÑA,BATAN,11/12/1998,2.53800
ZAÑA,BATAN,12/12/1998,2.53800
ZAÑA,BATAN,13/12/1998,2.37600
ZAÑA,BATAN,14/12/1998,2.86200
ZAÑA,BATAN,15/12/1998,4.38500
ZAÑA,BATAN,16/12/1998,5.95100
ZAÑA,BATAN,17/12/1998,6.06200
ZAÑA,BATAN,18/12/1998,6.06200
ZAÑA,BATAN,19/12/1998,4.74800
ZAÑA,BATAN,20/12/1998,4.57000
ZAÑA,BATAN,21/12/1998,4.42300
ZAÑA,BATAN,22/12/1998,3.80800
ZAÑA,BATAN,23/12/1998,3.59900
ZAÑA,BATAN,24/12/1998,3.32400
ZAÑA,BATAN,25/12/1998,3.32400
ZAÑA,BATAN,26/12/1998,3.32400
ZAÑA,BATAN,27/12/1998,3.87400
ZAÑA,BATAN,28/12/1998,4.42300
ZAÑA,BATAN,29/12/1998,4.69800
ZAÑA,BATAN,30/12/1998,4.92600
ZAÑA,BATAN,31/12/1998,4.74800
ZAÑA,BATAN,01/01/1999,4.80900
ZAÑA,BATAN,02/01/1999,4.75000
ZAÑA,BATAN,03/01/1999,4.70500
ZAÑA,BATAN,04/01/1999,4.66000
ZAÑA,BATAN,05/01/1999,4.36200
ZAÑA,BATAN,06/01/1999,4.66000
ZAÑA,BATAN,07/01/1999,3.67000
ZAÑA,BATAN,08/01/1999,3.71600
ZAÑA,BATAN,09/01/1999,3.63700
ZAÑA,BATAN,10/01/1999,3.55600
ZAÑA,BATAN,11/01/1999,3.55600
ZAÑA,BATAN,12/01/1999,3.55600
ZAÑA,BATAN,13/01/1999,3.39900
ZAÑA,BATAN,14/01/1999,3.38800
ZAÑA,BATAN,15/01/1999,3.55600
ZAÑA,BATAN,16/01/1999,3.39400
ZAÑA,BATAN,17/01/1999,3.39400
ZAÑA,BATAN,18/01/1999,3.13700
ZAÑA,BATAN,19/01/1999,3.53200
ZAÑA,BATAN,20/01/1999,3.35900
ZAÑA,BATAN,21/01/1999,3.35900
ZAÑA,BATAN,22/01/1999,4.69600
ZAÑA,BATAN,23/01/1999,6.35100
ZAÑA,BATAN,24/01/1999,6.73500
ZAÑA,BATAN,25/01/1999,11.98400
ZAÑA,BATAN,26/01/1999,13.60500
ZAÑA,BATAN,27/01/1999,11.67700
ZAÑA,BATAN,28/01/1999,12.92000
ZAÑA,BATAN,29/01/1999,12.23500
ZAÑA,BATAN,30/01/1999,11.49000
ZAÑA,BATAN,31/01/1999,9.80700
ZAÑA,BATAN,01/02/1999,8.22600
ZAÑA,BATAN,02/02/1999,7.82500
